Opponent's deck,Player's deck,Crowns taken,Win
"['Knight', 'Prince', 'Arrows', 'Electro Spirit', 'Hog Rider', 'Executioner', 'Goblin Gang', 'Lightning']","['Knight', 'Guards', 'Little Prince', 'Skeleton Dragons', 'Bomb Tower', 'Tornado', 'Freeze', 'Graveyard']","[0, 1]",0
"['Royal Recruits', 'Royal Hogs', 'Zappies', 'Goblin Cage', 'Flying Machine', 'Fireball', 'Barbarian Barrel', 'Arrows']","['Knight', 'Guards', 'Little Prince', 'Skeleton Dragons', 'Bomb Tower', 'Tornado', 'Freeze', 'Graveyard']","[1, 0]",1
"['Firecracker', 'Giant Skeleton', 'Skeleton Barrel', 'Tesla', 'Mini P.E.K.K.A', 'Arrows', 'Elite Barbarians', 'Goblin Barrel']","['Knight', 'Guards', 'Little Prince', 'Skeleton Dragons', 'Bomb Tower', 'Tornado', 'Freeze', 'Graveyard']","[0, 1]",0
"['Mortar', 'Barbarians', 'Barbarian Barrel', 'Goblin Gang', 'Miner', 'Electro Spirit', 'Poison', 'Little Prince']","['Knight', 'Guards', 'Little Prince', 'Skeleton Dragons', 'Bomb Tower', 'Tornado', 'Freeze', 'Graveyard']","[0, 1]",0
"['Skeletons', 'Inferno Dragon', 'P.E.K.K.A', 'Mighty Miner', 'Royal Hogs', 'Cannon', 'Bats', 'Zap']","['Giant', 'P.E.K.K.A', 'Baby Dragon', 'Bowler', 'Hog Rider', 'Mega Knight', 'Royal Hogs', 'Prince', 'Balloon', 'Valkyrie', 'Royal Recruits', 'Royal Giant']","[0, 3]",0
"['Prince', 'Elixir Golem', 'Archers', 'Lumberjack', 'Clone', 'Fire Spirit', 'Ice Spirit', 'Tesla']","['Giant', 'P.E.K.K.A', 'Baby Dragon', 'Bowler', 'Hog Rider', 'Mega Knight', 'Royal Hogs', 'Prince', 'Balloon', 'Valkyrie', 'Royal Recruits', 'Royal Giant']","[0, 3]",0
"['Royal Giant', 'Firecracker', 'Mother Witch', 'The Log', 'Skeleton King', 'Tombstone', 'Fisherman', 'Fireball']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[0, 1]",0
"['Barbarians', 'Bomber', 'Mini P.E.K.K.A', 'Golem', 'Night Witch', 'Zap', 'Arrows', 'Mega Minion']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[0, 3]",0
"['Knight', 'Baby Dragon', 'Musketeer', 'Little Prince', 'Electro Giant', 'Tombstone', 'Lightning', 'Tornado']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Royal Recruits', 'Archers', 'Princess', 'Skeleton Army', 'The Log', 'Ram Rider', 'Electro Wizard', 'Prince']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Knight', 'Archer Queen', 'Wall Breakers', 'Battle Ram', 'Cannon', 'Bandit', 'Arrows', 'Fireball']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Golem', 'Tornado', 'Goblin Cage', 'Baby Dragon', 'Skeleton King', 'Barbarian Barrel', 'Lightning', 'Night Witch']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Archers', 'Knight', 'Sparky', 'The Log', 'Elixir Collector', 'Zap', 'Fire Spirit', 'Giant Skeleton']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Little Prince', 'Bats', 'Mega Knight', 'Lumberjack', 'Tesla', 'Firecracker', 'Poison', 'Skeletons']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[3, 0]",1
"['Skeletons', 'Wizard', 'Little Prince', 'Balloon', 'Fireball', 'Tesla', 'Zap', 'Elite Barbarians']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Bomber', 'Knight', 'Tornado', 'Barbarian Barrel', 'Lightning', 'Cannon', 'Electro Giant', 'Phoenix']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Barbarians', 'Lava Hound', 'Tombstone', 'Skeleton Dragons', 'Mega Minion', 'Fireball', 'Balloon', 'Arrows']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 2]",0
"['Royal Recruits', 'Wall Breakers', 'Skeleton Barrel', 'Goblins', 'Dart Goblin', 'Arrows', 'Goblin Gang', 'Little Prince']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Magic Archer', 'Graveyard', 'Tesla', 'Goblin Gang', 'Rocket', 'Ice Golem', 'Ice Wizard', 'Hunter']","['Witch', 'Wizard', 'Lava Hound', 'Royal Delivery', 'Minions', 'Mortar', 'Ram Rider', 'Skeleton Dragons']","[0, 1]",0
"['Skeletons', 'Musketeer', 'Cannon', 'Hog Rider', 'Fireball', 'Ice Golem', 'The Log', 'Ice Spirit']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Bats', 'Knight', 'Goblin Gang', 'Fireball', 'Princess', 'Mini P.E.K.K.A', 'Royal Hogs', 'The Log']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['P.E.K.K.A', 'Bandit', 'Dart Goblin', 'Tesla', 'Hog Rider', 'Mini P.E.K.K.A', 'Royal Delivery', 'Fireball']","['Knight', 'Bats', 'Wall Breakers', 'Magic Archer', 'Fire Spirit', 'Goblin Drill', 'Tornado', 'Inferno Tower']","[1, 0]",1
"['Knight', 'Mortar', 'Musketeer', 'Fireball', 'Skeleton Barrel', 'Goblin Gang', 'Spear Goblins', 'The Log']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Skeletons', 'Firecracker', 'Mighty Miner', 'Ice Spirit', 'Hog Rider', 'The Log', 'Poison', 'Tesla']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Archers', 'Skeletons', 'Electro Giant', 'Cannon', 'The Log', 'Ice Spirit', 'Tornado', 'Lightning']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[0, 1]",0
"['Bats', 'Archers', 'Giant Snowball', 'Arrows', 'Giant', 'Bowler', 'Graveyard', 'Little Prince']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Knight', 'Bomber', 'Baby Dragon', 'Poison', 'Graveyard', 'Tombstone', 'Tornado', 'Little Prince']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[0, 1]",0
"['Firecracker', 'Bomber', 'Monk', 'Dark Prince', 'Zap', 'Minion Horde', 'Elite Barbarians', 'Arrows']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Archers', 'Barbarians', 'Zap', 'Lightning', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Arrows', 'Mega Knight']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[0, 1]",0
"['Royal Giant', 'Skeletons', 'Phoenix', 'Bowler', 'Fireball', 'Rage', 'Electro Spirit', 'Fisherman']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Electro Spirit', 'Tesla', 'The Log', 'Earthquake']","['Firecracker', 'Knight', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'The Log']","[1, 0]",1
"['Night Witch', 'Giant', 'Executioner', 'Goblin Gang', 'P.E.K.K.A', 'Zap', 'Poison', 'Wall Breakers']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[0, 3]",0
"['Miner', 'Barbarians', 'Baby Dragon', 'Musketeer', 'Rocket', 'Spear Goblins', 'Arrows', 'Electro Wizard']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[3, 0]",1
"['Princess', 'Goblin Barrel', 'Giant', 'Wizard', 'Valkyrie', 'Archers', 'Knight', 'Zap']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[0, 3]",0
"['Royal Giant', 'Ice Wizard', 'Executioner', 'Goblins', 'Fireball', 'Balloon', 'Royal Ghost', 'Mortar']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[3, 0]",1
"['Hog Rider', 'X-Bow', 'Magic Archer', 'Poison', 'Dart Goblin', 'Skeletons', 'Ice Golem', 'Freeze']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[3, 0]",1
"['Lightning', 'Barbarians', 'Firecracker', 'Mega Minion', 'Arrows', 'Tesla', 'Royal Giant', 'Minions']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[0, 3]",0
"['Barbarians', 'Guards', 'Hog Rider', 'Mega Minion', 'Arrows', 'Lightning', 'Dark Prince', 'Goblin Cage']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[3, 0]",1
"['The Log', 'Spear Goblins', 'Fireball', 'Prince', 'Golem', 'Bats', 'Hunter', 'Minion Horde']","['Knight', 'Firecracker', 'Valkyrie', 'Archers', 'Barbarians', 'Mini P.E.K.K.A', 'Bats', 'Mega Knight', 'Royal Recruits', 'Magic Archer', 'Goblin Gang', 'Bowler']","[3, 0]",1
"['Mortar', 'Royal Delivery', 'Skeletons', 'Valkyrie', 'Musketeer', 'Fireball', 'The Log', 'Goblin Drill']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Skeletons', 'Knight', 'Balloon', 'Cannon', 'Giant Snowball', 'Musketeer', 'Barbarian Barrel', 'Miner']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Knight', 'Firecracker', 'Valkyrie', 'Goblin Gang', 'The Log', 'Goblin Barrel', 'Tesla', 'Poison']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Knight', 'Firecracker', 'Ram Rider', 'Lumberjack', 'Barbarian Barrel', 'Fireball', 'Inferno Dragon', 'Bandit']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Firecracker', 'Goblins', 'Barbarian Barrel', 'Skeleton Barrel', 'Inferno Tower', 'Ram Rider', 'Lightning', 'Mega Knight']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Royal Giant', 'Firecracker', 'Lightning', 'Inferno Tower', 'Tornado', 'The Log', 'Executioner', 'Goblin Drill']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Knight', 'Mortar', 'Fisherman', 'The Log', 'Musketeer', 'Mini P.E.K.K.A', 'Arrows', 'Ice Golem']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Wall Breakers', 'Tesla', 'Ice Spirit', 'Little Prince', 'Skeletons', 'Poison', 'Miner', 'The Log']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[3, 0]",1
"['Tesla', 'Bomber', 'Little Prince', 'Skeletons', 'Royal Hogs', 'Earthquake', 'Ice Spirit', 'Royal Delivery']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 0]",1
"['Royal Recruits', 'Executioner', 'Freeze', 'Wizard', 'Mega Knight', 'Bomb Tower', 'Bowler', 'Elite Barbarians']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[3, 0]",1
"['Firecracker', 'Knight', 'Mirror', 'Royal Ghost', 'Bandit', 'Arrows', 'Little Prince', 'Prince']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Knight', 'Prince', 'The Log', 'Valkyrie', 'Dart Goblin', 'Rage', 'Wizard', 'Electro Wizard']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Mortar', 'Rocket', 'The Log', 'Little Prince', 'Knight', 'Miner', 'Ice Spirit', 'Minions']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[1, 0]",1
"['Firecracker', 'Barbarians', 'Witch', 'Mini P.E.K.K.A', 'Royal Hogs', 'Valkyrie', 'Arrows', 'Mirror']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[1, 2]",0
"['Firecracker', 'Earthquake', 'Valkyrie', 'Hog Rider', 'Bomb Tower', 'The Log', 'Goblins', 'Ice Spirit']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Bomber', 'Skeletons', 'Earthquake', 'Royal Delivery', 'Little Prince', 'Royal Hogs', 'Tesla', 'Ice Spirit']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Inferno Tower', 'Bowler', 'Arrows', 'Miner', 'Night Witch', 'Giant', 'Zap', 'Goblin Gang']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[3, 0]",1
"['Bats', 'Wall Breakers', 'Goblin Drill', 'Skeleton Barrel', 'Mega Knight', 'Inferno Dragon', 'Goblin Gang', 'Arrows']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[1, 2]",0
"['Knight', 'Bomber', 'The Log', 'Firecracker', 'Skeletons', 'Hog Rider', 'Tesla', 'Earthquake']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Hog Rider', 'P.E.K.K.A', 'Zap', 'Bomb Tower', 'Wizard', 'Tornado', 'Archer Queen', 'Skeleton Army']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[1, 0]",1
"['Firecracker', 'Barbarians', 'Bats', 'Wall Breakers', 'Skeleton Barrel', 'Bomb Tower', 'Arrows', 'Mega Knight']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Firecracker', 'Mortar', 'Ice Spirit', 'Earthquake', 'Skeletons', 'Tornado', 'Knight', 'Spear Goblins']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Skeletons', 'Bomber', 'Little Prince', 'Tesla', 'Royal Hogs', 'Earthquake', 'Ice Spirit', 'Royal Delivery']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 1]",1
"['Knight', 'Firecracker', 'Mega Knight', 'Goblin Giant', 'Bomb Tower', 'Lightning', 'Poison', 'The Log']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[0, 1]",0
"['Knight', 'Inferno Tower', 'Dart Goblin', 'The Log', 'Princess', 'Skeleton Army', 'Skeleton Barrel', 'Goblin Barrel']","['Royal Giant', 'Firecracker', 'Minions', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Mega Knight']","[2, 0]",1
"['Valkyrie', 'Skeleton King', 'Royal Delivery', 'Hog Rider', 'Dark Prince', 'Guards', 'The Log', 'P.E.K.K.A']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[0, 3]",0
"['Hog Rider', 'Earthquake', 'Mini P.E.K.K.A', 'Skeletons', 'Archer Queen', 'Giant Skeleton', 'Cannon', 'The Log']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[0, 3]",0
"['Night Witch', 'Giant', 'Executioner', 'Goblin Gang', 'P.E.K.K.A', 'Zap', 'Poison', 'Wall Breakers']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[0, 3]",0
"['Balloon', 'Skeletons', 'Golem', 'Sparky', 'Rage', 'Lumberjack', 'Magic Archer', 'Spear Goblins']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[3, 0]",1
"['Ice Golem', 'Inferno Dragon', 'Dark Prince', 'Goblin Gang', 'Prince', 'Bomber', 'Royal Hogs', 'The Log']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[3, 0]",1
"['Barbarian Barrel', 'Princess', 'Battle Ram', 'Ice Wizard', 'Mini P.E.K.K.A', 'Electro Giant', 'Ram Rider', 'Skeleton King']","['Elite Barbarians', 'P.E.K.K.A', 'Minion Horde', 'Baby Dragon', 'Prince', 'Mega Knight', 'Valkyrie', 'Executioner', 'Lumberjack', 'Barbarians', 'Dark Prince', 'Witch']","[3, 0]",1
"['Bomber', 'Skeletons', 'Royal Ghost', 'Goblin Drill', 'Poison', 'Bandit', 'Wall Breakers', 'Little Prince']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Firecracker', 'Bats', 'Arrows', 'Goblin Gang', 'Wall Breakers', 'Mega Knight', 'Knight', 'Skeleton Barrel']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Lumberjack', 'Baby Dragon', 'Barbarian Barrel', 'Freeze', 'Tornado', 'Inferno Dragon', 'Balloon', 'Bowler']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[3, 1]",1
"['Bomber', 'Tesla', 'Spear Goblins', 'Mighty Miner', 'Wall Breakers', 'Goblin Drill', 'Tornado', 'The Log']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[3, 1]",1
"['Bats', 'Knight', 'Balloon', 'Little Prince', 'Arrows', 'Rage', 'Goblin Cage', 'Miner']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 3]",0
"['Knight', 'Musketeer', 'Mini P.E.K.K.A', 'Zap', 'Goblin Gang', 'Arrows', 'Mega Knight', 'Hog Rider']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[2, 1]",1
"['Royal Giant', 'Bats', 'The Log', 'Skeletons', 'Ice Spirit', 'Archer Queen', 'Fisherman', 'Fireball']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 0]",1
"['Firecracker', 'Royal Recruits', 'Mirror', 'Poison', 'The Log', 'Ram Rider', 'Cannon', 'Mini P.E.K.K.A']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[2, 1]",1
"['Firecracker', 'Skeletons', 'Mini P.E.K.K.A', 'Hog Rider', 'Mega Knight', 'Electro Wizard', 'Lightning', 'Arrows']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Mortar', 'Skeleton Barrel', 'Knight', 'Spear Goblins', 'Fireball', 'Goblin Gang', 'Little Prince', 'The Log']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 0]",1
"['Knight', 'Princess', 'Goblin Gang', 'Goblin Barrel', 'Arrows', 'Rocket', 'Inferno Tower', 'Ice Spirit']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[3, 0]",1
"['Royal Recruits', 'Barbarian Barrel', 'Fireball', 'Royal Hogs', 'Goblin Cage', 'Zappies', 'Arrows', 'Flying Machine']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Bats', 'Hog Rider', 'Witch', 'Valkyrie', 'Mega Knight', 'Firecracker', 'Arrows', 'Bomber']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[2, 1]",1
"['Firecracker', 'Skeletons', 'Bomb Tower', 'Mighty Miner', 'Hog Rider', 'Earthquake', 'Barbarian Barrel', 'Ice Spirit']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[3, 1]",1
"['Bomber', 'Elixir Golem', 'Valkyrie', 'Baby Dragon', 'Wizard', 'Tesla', 'Goblin Barrel', 'Royal Ghost']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 0]",1
"['Knight', 'Royal Giant', 'Skeletons', 'Fisherman', 'Barbarian Barrel', 'Electro Spirit', 'Fireball', 'Hunter']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Skeletons', 'Knight', 'Archer Queen', 'Balloon', 'Lumberjack', 'Bats', 'Giant Snowball', 'Electro Spirit']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[3, 1]",1
"['Knight', 'Firecracker', 'Hog Rider', 'The Log', 'Guards', 'Tesla', 'Ice Spirit', 'Earthquake']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Skeletons', 'Fire Spirit', 'Lightning', 'Royal Delivery', 'Hog Rider', 'Inferno Tower', 'Archer Queen', 'The Log']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 0]",1
"['Skeletons', 'Bats', 'Zap', 'Arrows', 'Miner', 'Mini P.E.K.K.A', 'Giant', 'Musketeer']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[2, 1]",1
"['Royal Recruits', 'Bomber', 'Knight', 'Flying Machine', 'Goblin Cage', 'Arrows', 'Royal Hogs', 'Skeleton Dragons']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[0, 1]",0
"['Royal Giant', 'Barbarians', 'Fisherman', 'Bowler', 'Arrows', 'Flying Machine', 'Rage', 'Phoenix']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[2, 0]",1
"['Valkyrie', 'Archers', 'Graveyard', 'Tornado', 'Bowler', 'Tombstone', 'Poison', 'Baby Dragon']","['Royal Recruits', 'Zappies', 'Barbarian Barrel', 'Fisherman', 'Mighty Miner', 'Arrows', 'Royal Hogs', 'Flying Machine']","[1, 0]",1
